0,0.329412,0.498039
0,0.478431,0.458824
0,0.4,0.490196
0,0.45098,0.388235
0,0.458824,0.498039
0,0.568627,0.545098
0,0.498039,0.435294
0,0.45098,0.513726
0,0.431373,0.478431
0,0.466667,0.380392
0,0.560784,0.509804
0,0.509804,0.431373
0,0.411765,0.537255
0,0.458824,0.427451
0,0.490196,0.454902
0,0.396078,0.458824
0,0.494118,0.407843
0,0.435294,0.533333
0,0.458824,0.509804
0,0.466667,0.419608
0,0.501961,0.556863
0,0.356863,0.439216
0,0.427451,0.439216
0,0.435294,0.478431
0,0.588235,0.521569
0,0.431373,0.478431
0,0.494118,0.439216
0,0.529412,0.580392
0,0.466667,0.494118
0,0.529412,0.509804
0,0.462745,0.478431
0,0.454902,0.372549
0,0.564706,0.458824
0,0.415686,0.466667
0,0.462745,0.541176
0,0.443137,0.490196
0,0.415686,0.411765
0,0.490196,0.498039
0,0.466667,0.52549
0,0.521569,0.415686
0,0.458824,0.521569
0,0.509804,0.560784
0,0.521569,0.462745
0,0.580392,0.552941
0,0.494118,0.509804
0,0.505882,0.470588
0,0.372549,0.360784
0,0.439216,0.486275
0,0.509804,0.478431
0,0.47451,0.454902
0,0.501961,0.505882
0,0.419608,0.517647
0,0.580392,0.482353
0,0.396078,0.423529
0,0.545098,0.423529
0,0.505882,0.513726
0,0.458824,0.478431
0,0.427451,0.435294
0,0.501961,0.423529
0,0.45098,0.45098
0,0.419608,0.419608
0,0.470588,0.47451
0,0.372549,0.52549
0,0.54902,0.509804
0,0.482353,0.490196
0,0.45098,0.443137
0,0.470588,0.47451
0,0.458824,0.54902
0,0.498039,0.529412
0,0.517647,0.403922
0,0.478431,0.403922
0,0.513726,0.47451
0,0.6,0.435294
0,0.423529,0.501961
0,0.482353,0.423529
0,0.462745,0.458824
0,0.482353,0.556863
0,0.372549,0.466667
0,0.372549,0.498039
0,0.466667,0.6
0,0.4,0.556863
0,0.34902,0.431373
0,0.560784,0.435294
0,0.458824,0.407843
0,0.439216,0.498039
0,0.4,0.431373
0,0.454902,0.411765
0,0.494118,0.447059
0,0.439216,0.439216
0,0.52549,0.419608
0,0.462745,0.501961
0,0.490196,0.419608
0,0.388235,0.462745
0,0.490196,0.435294
0,0.439216,0.529412
0,0.443137,0.513726
0,0.411765,0.560784
0,0.439216,0.494118
0,0.52549,0.478431
0,0.482353,0.458824
0,0.517647,0.529412
0,0.47451,0.501961
0,0.411765,0.454902
0,0.427451,0.403922
0,0.388235,0.407843
0,0.541176,0.505882
0,0.388235,0.505882
0,0.447059,0.490196
0,0.498039,0.360784
0,0.458824,0.443137
0,0.372549,0.45098
0,0.494118,0.466667
0,0.34902,0.435294
0,0.517647,0.462745
0,0.560784,0.490196
0,0.447059,0.505882
0,0.494118,0.466667
0,0.458824,0.427451
0,0.427451,0.498039
0,0.423529,0.494118
0,0.388235,0.470588
0,0.47451,0.576471
0,0.552941,0.52549
0,0.360784,0.501961
0,0.419608,0.447059
0,0.513726,0.458824
0,0.341176,0.513726
0,0.564706,0.439216
0,0.407843,0.482353
0,0.470588,0.52549
0,0.482353,0.470588
0,0.419608,0.560784
0,0.486275,0.482353
0,0.466667,0.494118
0,0.552941,0.47451
0,0.462745,0.498039
0,0.458824,0.423529
0,0.482353,0.541176
0,0.454902,0.439216
0,0.392157,0.431373
0,0.435294,0.388235
0,0.513726,0.505882
0,0.52549,0.470588
0,0.454902,0.454902
0,0.443137,0.521569
0,0.564706,0.478431
0,0.411765,0.494118
0,0.47451,0.529412
0,0.482353,0.486275
0,0.372549,0.470588
0,0.435294,0.603922
0,0.619608,0.517647
0,0.490196,0.427451
0,0.447059,0.529412
0,0.486275,0.552941
0,0.392157,0.529412
0,0.407843,0.415686
0,0.337255,0.560784
0,0.4,0.454902
0,0.47451,0.521569
0,0.490196,0.403922
0,0.407843,0.494118
0,0.462745,0.458824
0,0.372549,0.396078
0,0.533333,0.564706
0,0.509804,0.47451
0,0.411765,0.541176
0,0.470588,0.478431
0,0.45098,0.498039
0,0.47451,0.490196
0,0.462745,0.462745
0,0.47451,0.435294
0,0.407843,0.494118
0,0.45098,0.368627
0,0.533333,0.396078
0,0.501961,0.486275
0,0.462745,0.486275
0,0.486275,0.486275
0,0.458824,0.490196
0,0.407843,0.423529
0,0.592157,0.447059
0,0.419608,0.54902
0,0.392157,0.494118
0,0.415686,0.439216
0,0.486275,0.560784
0,0.482353,0.466667
0,0.486275,0.568627
0,0.403922,0.537255
0,0.564706,0.509804
0,0.486275,0.458824
0,0.431373,0.52549
0,0.462745,0.482353
0,0.45098,0.498039
0,0.482353,0.45098
0,0.47451,0.533333
0,0.458824,0.494118
0,0.494118,0.470588
0,0.388235,0.454902
0,0.462745,0.454902
0,0.505882,0.454902
0,0.486275,0.466667
0,0.45098,0.529412
0,0.470588,0.462745
0,0.443137,0.435294
0,0.470588,0.529412
0,0.556863,0.529412
0,0.556863,0.490196
0,0.419608,0.47451
0,0.443137,0.541176
0,0.501961,0.411765
0,0.431373,0.454902
0,0.486275,0.541176
0,0.415686,0.45098
0,0.517647,0.529412
0,0.470588,0.513726
0,0.454902,0.380392
0,0.352941,0.513726
0,0.443137,0.541176
0,0.458824,0.45098
0,0.52549,0.490196
0,0.419608,0.470588
0,0.533333,0.494118
0,0.466667,0.564706
0,0.458824,0.415686
0,0.458824,0.560784
0,0.415686,0.501961
0,0.47451,0.556863
0,0.447059,0.427451
0,0.505882,0.388235
0,0.458824,0.52549
0,0.415686,0.447059
0,0.407843,0.466667
0,0.458824,0.501961
0,0.443137,0.568627
0,0.447059,0.541176
0,0.447059,0.443137
0,0.447059,0.443137
0,0.494118,0.466667
0,0.443137,0.407843
0,0.509804,0.372549
0,0.427451,0.498039
0,0.478431,0.419608
0,0.458824,0.415686
0,0.435294,0.501961
0,0.419608,0.529412
0,0.443137,0.415686
0,0.407843,0.584314
0,0.568627,0.490196
0,0.419608,0.419608
0,0.54902,0.537255
0,0.396078,0.568627
0,0.470588,0.458824
0,0.541176,0.411765
0,0.411765,0.439216
0,0.466667,0.556863
0,0.513726,0.498039
0,0.458824,0.396078
0,0.431373,0.368627
0,0.478431,0.415686
0,0.403922,0.482353
0,0.439216,0.423529
