15,0.560784,0.701961,0.282353
7,0.308824,0.563725,0.460784
10,0.333333,0.501961,0.501961
7,0.463235,0.498529,0.584314
1,0,0.501961,0.501961
1,0,0.501961,0.501961
11,0.784314,0.501961,0.501961
22,0.298039,0.552941,0.572549
18,0.454902,0.372549,0.407843
12,0.388235,0.247059,0.639216
26,0.113725,0.469608,0.478431
8,0.478431,0.701961,0.45098
17,0.741176,0.619608,0.152941
17,0.741176,0.619608,0.152941
1,0,0.501961,0.501961
1,0,0.501961,0.501961
1,0,0.501961,0.501961
1,0,0.501961,0.501961
14,0.356863,0.737255,0.435294
7,0.188235,0.480392,0.578431
21,0.631373,0.596078,0.435294
2,0.376471,0.458824,0.654902
24,0.482353,0.682353,0.560784
1,0,0.501961,0.501961
7,0.190196,0.488235,0.468627
24,0.482353,0.682353,0.560784
11,0.784314,0.501961,0.501961
1,0,0.501961,0.501961
0,0.647059,0.478431,0.278431
1,0,0.501961,0.501961
19,0.0764706,0.501961,0.501961
1,0,0.501961,0.501961
13,0.466667,0.443137,0.584314
1,0,0.501961,0.501961
14,0.356863,0.737255,0.435294
15,0.560784,0.701961,0.282353
1,0,0.501961,0.501961
8,0.478431,0.701961,0.45098
8,0.478431,0.701961,0.45098
20,0.352941,0.572549,0.454902
14,0.356863,0.737255,0.435294
24,0.482353,0.682353,0.560784
1,0,0.501961,0.501961
1,0,0.501961,0.501961
14,0.356863,0.737255,0.435294
19,0.203922,0.501961,0.501961
19,0.203922,0.501961,0.501961
17,0.741176,0.619608,0.152941
15,0.560784,0.701961,0.282353
12,0.388235,0.247059,0.639216
0,0.647059,0.478431,0.278431
14,0.356863,0.737255,0.435294
7,0.485294,0.484314,0.334314
2,0.376471,0.458824,0.654902
5,0.658824,0.658824,0.231373
7,0.463235,0.57549,0.283824
13,0.466667,0.443137,0.584314
11,0.784314,0.501961,0.501961
2,0.376471,0.458824,0.654902
22,0.298039,0.552941,0.572549
4,0.627451,0.501961,0.501961
0,0.647059,0.478431,0.278431
14,0.356863,0.737255,0.435294
2,0.376471,0.458824,0.654902
14,0.356863,0.737255,0.435294
20,0.352941,0.572549,0.454902
15,0.560784,0.701961,0.282353
1,0,0.501961,0.501961
23,0.529412,0.498039,0.596078
1,0,0.501961,0.501961
19,0.203922,0.501961,0.501961
9,0.631373,0.341176,0.521569
7,0.422059,0.659804,0.553431
23,0.529412,0.498039,0.596078
1,0,0.501961,0.501961
4,0.627451,0.501961,0.501961
11,0.784314,0.501961,0.501961
19,0.203922,0.501961,0.501961
1,0,0.501961,0.501961
2,0.376471,0.458824,0.654902
20,0.352941,0.572549,0.454902
3,0.478431,0.501961,0.498039
1,0,0.501961,0.501961
25,0.380392,0.47451,0.435294
1,0,0.501961,0.501961
16,0.27451,0.462745,0.678431
18,0.454902,0.372549,0.407843
17,0.741176,0.619608,0.152941
11,0.784314,0.501961,0.501961
21,0.631373,0.596078,0.435294
1,0,0.501961,0.501961
9,0.631373,0.341176,0.521569
0,0.647059,0.478431,0.278431
15,0.560784,0.701961,0.282353
8,0.478431,0.701961,0.45098
25,0.380392,0.47451,0.435294
7,0.210294,0.576961,0.419608
6,0.952941,0.501961,0.498039
19,0.203922,0.501961,0.501961
4,0.627451,0.501961,0.501961
9,0.631373,0.341176,0.521569
15,0.560784,0.701961,0.282353
19,0.203922,0.501961,0.501961
1,0,0.501961,0.501961
6,0.952941,0.501961,0.498039
14,0.356863,0.737255,0.435294
1,0,0.501961,0.501961
18,0.454902,0.372549,0.407843
23,0.529412,0.498039,0.596078
1,0,0.501961,0.501961
8,0.478431,0.701961,0.45098
1,0,0.501961,0.501961
14,0.356863,0.737255,0.435294
7,0.418627,0.676961,0.457353
20,0.352941,0.572549,0.454902
25,0.380392,0.47451,0.435294
1,0,0.501961,0.501961
1,0,0.501961,0.501961
5,0.658824,0.658824,0.231373
8,0.478431,0.701961,0.45098
11,0.784314,0.501961,0.501961
9,0.631373,0.341176,0.521569
4,0.627451,0.501961,0.501961
1,0,0.501961,0.501961
7,0.329412,0.580392,0.366667
16,0.27451,0.462745,0.678431
18,0.454902,0.372549,0.407843
19,0.203922,0.501961,0.501961
14,0.356863,0.737255,0.435294
22,0.298039,0.552941,0.572549
1,0,0.501961,0.501961
0,0.647059,0.478431,0.278431
4,0.627451,0.501961,0.501961
0,0.647059,0.478431,0.278431
1,0,0.501961,0.501961
6,0.952941,0.501961,0.498039
