17,0.513726,0.666667,0.560784
3,0.309804,0.6,0.415686
12,0.54902,0.345098,0.627451
15,0.380392,0.54902,0.556863
0,0,0.501961,0.501961
1,0.505882,0.501961,0.415686
13,0.721569,0.392157,0.72549
0,0,0.501961,0.501961
0,0,0.501961,0.501961
25,0.556863,0.552941,0.403922
6,0.266176,0.521078,0.597549
1,0.505882,0.501961,0.415686
0,0,0.501961,0.501961
20,0.102941,0.55,0.526471
0,0,0.501961,0.501961
3,0.309804,0.6,0.415686
4,0.658824,0.556863,0.568627
23,0.360784,0.501961,0.501961
21,0.658824,0.501961,0.501961
25,0.556863,0.552941,0.403922
21,0.658824,0.501961,0.501961
0,0,0.501961,0.501961
5,0.807843,0.501961,0.501961
23,0.215686,0.501961,0.501961
7,0.513726,0.690196,0.443137
25,0.556863,0.552941,0.403922
0,0,0.501961,0.501961
13,0.721569,0.392157,0.72549
8,0.431373,0.439216,0.580392
23,0.215686,0.501961,0.501961
14,0.960784,0.501961,0.501961
0,0,0.501961,0.501961
23,0.045098,0.501961,0.501961
23,0.494118,0.501961,0.501961
0,0,0.501961,0.501961
0,0,0.501961,0.501961
10,0.411765,0.694118,0.6
1,0.505882,0.501961,0.415686
21,0.658824,0.501961,0.501961
16,0.611765,0.611765,0.721569
17,0.513726,0.666667,0.560784
4,0.658824,0.556863,0.568627
24,0.509804,0.423529,0.411765
7,0.513726,0.690196,0.443137
2,0.807843,0.486275,0.807843
5,0.807843,0.501961,0.501961
0,0,0.501961,0.501961
19,0.301961,0.607843,0.305882
3,0.309804,0.6,0.415686
0,0,0.501961,0.501961
19,0.301961,0.607843,0.305882
3,0.309804,0.6,0.415686
12,0.54902,0.345098,0.627451
23,0.0642157,0.501961,0.501961
24,0.509804,0.423529,0.411765
2,0.807843,0.486275,0.807843
18,0.411765,0.572549,0.337255
8,0.431373,0.439216,0.580392
12,0.54902,0.345098,0.627451
22,0.513726,0.501961,0.501961
9,0.709804,0.552941,0.756863
16,0.611765,0.611765,0.721569
16,0.611765,0.611765,0.721569
0,0,0.501961,0.501961
18,0.411765,0.572549,0.337255
0,0,0.501961,0.501961
0,0,0.501961,0.501961
6,0.180392,0.47451,0.557843
7,0.513726,0.690196,0.443137
9,0.709804,0.552941,0.756863
11,0.709804,0.380392,0.509804
15,0.535294,0.598039,0.694118
8,0.431373,0.439216,0.580392
23,0.215686,0.501961,0.501961
14,0.960784,0.501961,0.501961
0,0,0.501961,0.501961
23,0.360784,0.501961,0.501961
17,0.513726,0.666667,0.560784
15,0.321078,0.604902,0.538725
23,0.215686,0.501961,0.501961
17,0.513726,0.666667,0.560784
0,0,0.501961,0.501961
0,0,0.501961,0.501961
9,0.709804,0.552941,0.756863
3,0.309804,0.6,0.415686
0,0,0.501961,0.501961
20,0.0632353,0.501961,0.491176
22,0.513726,0.501961,0.501961
8,0.431373,0.439216,0.580392
0,0,0.501961,0.501961
4,0.658824,0.556863,0.568627
6,0.308824,0.554902,0.378431
19,0.301961,0.607843,0.305882
9,0.709804,0.552941,0.756863
0,0,0.501961,0.501961
17,0.513726,0.666667,0.560784
9,0.709804,0.552941,0.756863
24,0.509804,0.423529,0.411765
19,0.301961,0.607843,0.305882
11,0.709804,0.380392,0.509804
2,0.807843,0.486275,0.807843
23,0.360784,0.501961,0.501961
0,0,0.501961,0.501961
12,0.54902,0.345098,0.627451
23,0.44951,0.501961,0.501961
2,0.807843,0.486275,0.807843
7,0.513726,0.690196,0.443137
24,0.509804,0.423529,0.411765
0,0,0.501961,0.501961
23,0.360784,0.501961,0.501961
15,0.380392,0.54902,0.556863
21,0.658824,0.501961,0.501961
18,0.411765,0.572549,0.337255
