0,0.062745,0.929412
0,0.145098,0.898039
0,0.141176,0.941176
0,0.07451,0.898039
0,0.196078,0.905882
0,0.094118,0.94902
0,0.156863,0.921569
0,0.129412,0.937255
0,0.070588,0.870588
0,0.164706,0.890196
0,0.168627,0.921569
0,0.2,0.996078
0,0.145098,0.937255
0,0.168627,0.921569
0,0.113725,0.847059
0,0.168627,0.92549
0,0.137255,0.894118
0,0.121569,0.905882
0,0.14902,0.905882
0,0.141176,0.839216
0,0.117647,0.882353
0,0.156863,0.913725
0,0.160784,0.909804
0,0.203922,0.886275
0,0.14902,0.909804
0,0.105882,0.894118
0,0.141176,0.905882
0,0.188235,0.901961
0,0.117647,0.905882
0,0.137255,0.886275
0,0.058824,0.917647
0,0.156863,0.92549
0,0.168627,0.905882
0,0.121569,0.870588
0,0.129412,0.945098
0,0.12549,0.933333
0,0.098039,0.921569
0,0.14902,0.964706
0,0.196078,0.87451
0,0.192157,0.929412
0,0.109804,0.905882
0,0.121569,0.913725
0,0.137255,0.94902
0,0.247059,0.937255
0,0.168627,0.905882
0,0.145098,0.901961
0,0.105882,0.870588
0,0.164706,0.87451
0,0.168627,0.937255
0,0.168627,0.921569
0,0.156863,0.862745
0,0.141176,0.854902
0,0.168627,0.937255
0,0.14902,0.886275
0,0.129412,0.898039
0,0.156863,0.87451
0,0.172549,0.898039
0,0.145098,0.87451
0,0.141176,0.843137
0,0.152941,0.909804
0,0.12549,0.92549
0,0.12549,0.921569
0,0.141176,0.94902
0,0.129412,0.894118
0,0.168627,0.890196
0,0.12549,0.866667
0,0.101961,0.976471
0,0.14902,0.886275
0,0.12549,0.92549
0,0.141176,0.87451
0,0.184314,0.94902
0,0.12549,0.87451
0,0.137255,0.92549
0,0.129412,0.929412
0,0.164706,0.913725
0,0.14902,0.972549
0,0.164706,0.909804
0,0.121569,0.952941
0,0.137255,0.843137
0,0.133333,0.913725
0,0.101961,0.87451
0,0.129412,0.941176
0,0.145098,0.886275
0,0.184314,0.933333
0,0.152941,0.929412
0,0.12549,0.937255
0,0.129412,0.886275
0,0.152941,0.921569
0,0.168627,0.898039
0,0.145098,0.913725
0,0.168627,0.866667
0,0.141176,0.921569
0,0.219608,0.905882
0,0.188235,0.921569
0,0.164706,0.894118
0,0.145098,0.882353
0,0.094118,0.941176
0,0.164706,0.952941
0,0.109804,0.894118
0,0.141176,0.87451
1,0.105882,0.654902
1,0.258824,0.690196
1,0.360784,0.72549
1,0.376471,0.701961
1,0.25098,0.729412
1,0.188235,0.792157
1,0.215686,0.643137
1,0.321569,0.584314
1,0.109804,0.807843
1,0.188235,0.701961
1,0.34902,0.717647
1,0.34902,0.745098
1,0.278431,0.65098
1,0.278431,0.65098
1,0.313726,0.666667
1,0.301961,0.741176
1,0.294118,0.752941
1,0.227451,0.807843
1,0.329412,0.8
1,0.341176,0.854902
1,0.258824,0.72549
1,0.278431,0.705882
1,0.239216,0.796078
1,0.392157,0.643137
1,0.278431,0.807843
1,0.180392,0.811765
